filename,data_type,text,text_length,word_count,file_path
sec_filing_028.txt,sec,"UNITED STATES
SECURITIES AND EXCHANGE COMMISSION
Washington, D.C. 20549

FORM 8-K

CURRENT REPORT
Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934

Date of Report: August 26, 2025

ADOBE INC.
(Exact name of registrant as specified in its charter)

Delaware                    001-90583              16-1575517
(State of incorporation)    (Commission File Number)                      (IRS Employer Identification No.)

ITEM 1.01 Entry into a Material Definitive Agreement

On August 26, 2025, Adobe Inc. entered into a significant commercial agreement 
with a major technology partner. This agreement establishes the terms and conditions for 
a strategic partnership that will enable both companies to leverage their respective 
strengths in the marketplace.

The key terms of this agreement include:

WHEREAS, the Company seeks to expand its market presence through strategic partnerships;
WHEREAS, the counterparty possesses complementary technology and market access;
WHEREAS, both parties desire to create synergistic value through collaboration;

NOW, THEREFORE, in consideration of the mutual covenants contained herein, the parties agree as follows:

1. SCOPE OF PARTNERSHIP: The parties shall collaborate on joint product development 
   and market expansion initiatives.

2. INTELLECTUAL PROPERTY: Each party retains ownership of its pre-existing intellectual 
   property while jointly developed IP shall be shared according to contribution.

3. FINANCIAL TERMS: Revenue sharing shall be calculated based on predefined metrics 
   and performance milestones.

4. TERM AND TERMINATION: This agreement shall remain in effect for an initial term 
   of three years, with automatic renewal provisions.

The agreement contains customary representations, warranties, and indemnification provisions. 
The Company believes this partnership will create significant value for shareholders through 
enhanced market opportunities and operational synergies.

This agreement was negotiated at arm's length and was approved by the Company's board of 
directors following review by legal counsel.

SIGNATURES

Pursuant to the requirements of the Securities Exchange Act of 1934, the registrant has duly 
caused this report to be signed on its behalf by the undersigned hereunto duly authorized.

ADOBE INC.

By: /s/ [Chief Executive Officer]
    Chief Executive Officer
Date: August 26, 2025
",2408,325,legal_data\sec\sec_filing_028.txt
sec_filing_029.txt,sec,"UNITED STATES
SECURITIES AND EXCHANGE COMMISSION
Washington, D.C. 20549

FORM 10-Q

CURRENT REPORT
Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934

Date of Report: August 26, 2025

AMAZON.COM INC.
(Exact name of registrant as specified in its charter)

Delaware                    001-55711              60-1700399
(State of incorporation)    (Commission File Number)                      (IRS Employer Identification No.)

ITEM 1.01 Entry into a Material Definitive Agreement

On August 26, 2025, Amazon.com Inc. entered into a significant commercial agreement 
with a major technology partner. This agreement establishes the terms and conditions for 
a strategic partnership that will enable both companies to leverage their respective 
strengths in the marketplace.

The key terms of this agreement include:

WHEREAS, the Company seeks to expand its market presence through strategic partnerships;
WHEREAS, the counterparty possesses complementary technology and market access;
WHEREAS, both parties desire to create synergistic value through collaboration;

NOW, THEREFORE, in consideration of the mutual covenants contained herein, the parties agree as follows:

1. SCOPE OF PARTNERSHIP: The parties shall collaborate on joint product development 
   and market expansion initiatives.

2. INTELLECTUAL PROPERTY: Each party retains ownership of its pre-existing intellectual 
   property while jointly developed IP shall be shared according to contribution.

3. FINANCIAL TERMS: Revenue sharing shall be calculated based on predefined metrics 
   and performance milestones.

4. TERM AND TERMINATION: This agreement shall remain in effect for an initial term 
   of three years, with automatic renewal provisions.

The agreement contains customary representations, warranties, and indemnification provisions. 
The Company believes this partnership will create significant value for shareholders through 
enhanced market opportunities and operational synergies.

This agreement was negotiated at arm's length and was approved by the Company's board of 
directors following review by legal counsel.

SIGNATURES

Pursuant to the requirements of the Securities Exchange Act of 1934, the registrant has duly 
caused this report to be signed on its behalf by the undersigned hereunto duly authorized.

AMAZON.COM INC.

By: /s/ [Chief Executive Officer]
    Chief Executive Officer
Date: August 26, 2025
",2424,325,legal_data\sec\sec_filing_029.txt
sec_filing_030.txt,sec,"UNITED STATES
SECURITIES AND EXCHANGE COMMISSION
Washington, D.C. 20549

FORM 10-Q

CURRENT REPORT
Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934

Date of Report: August 26, 2025

ADOBE INC.
(Exact name of registrant as specified in its charter)

Delaware                    001-92002              51-3207922
(State of incorporation)    (Commission File Number)                      (IRS Employer Identification No.)

ITEM 1.01 Entry into a Material Definitive Agreement

On August 26, 2025, Adobe Inc. entered into a significant commercial agreement 
with a major technology partner. This agreement establishes the terms and conditions for 
a strategic partnership that will enable both companies to leverage their respective 
strengths in the marketplace.

The key terms of this agreement include:

WHEREAS, the Company seeks to expand its market presence through strategic partnerships;
WHEREAS, the counterparty possesses complementary technology and market access;
WHEREAS, both parties desire to create synergistic value through collaboration;

NOW, THEREFORE, in consideration of the mutual covenants contained herein, the parties agree as follows:

1. SCOPE OF PARTNERSHIP: The parties shall collaborate on joint product development 
   and market expansion initiatives.

2. INTELLECTUAL PROPERTY: Each party retains ownership of its pre-existing intellectual 
   property while jointly developed IP shall be shared according to contribution.

3. FINANCIAL TERMS: Revenue sharing shall be calculated based on predefined metrics 
   and performance milestones.

4. TERM AND TERMINATION: This agreement shall remain in effect for an initial term 
   of three years, with automatic renewal provisions.

The agreement contains customary representations, warranties, and indemnification provisions. 
The Company believes this partnership will create significant value for shareholders through 
enhanced market opportunities and operational synergies.

This agreement was negotiated at arm's length and was approved by the Company's board of 
directors following review by legal counsel.

SIGNATURES

Pursuant to the requirements of the Securities Exchange Act of 1934, the registrant has duly 
caused this report to be signed on its behalf by the undersigned hereunto duly authorized.

ADOBE INC.

By: /s/ [Chief Executive Officer]
    Chief Executive Officer
Date: August 26, 2025
",2409,325,legal_data\sec\sec_filing_030.txt
sec_filing_031.txt,sec,"UNITED STATES
SECURITIES AND EXCHANGE COMMISSION
Washington, D.C. 20549

FORM 10-Q

CURRENT REPORT
Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934

Date of Report: August 26, 2025

ALPHABET INC.
(Exact name of registrant as specified in its charter)

Delaware                    001-66003              98-6362770
(State of incorporation)    (Commission File Number)                      (IRS Employer Identification No.)

ITEM 1.01 Entry into a Material Definitive Agreement

On August 26, 2025, Alphabet Inc. entered into a significant commercial agreement 
with a major technology partner. This agreement establishes the terms and conditions for 
a strategic partnership that will enable both companies to leverage their respective 
strengths in the marketplace.

The key terms of this agreement include:

WHEREAS, the Company seeks to expand its market presence through strategic partnerships;
WHEREAS, the counterparty possesses complementary technology and market access;
WHEREAS, both parties desire to create synergistic value through collaboration;

NOW, THEREFORE, in consideration of the mutual covenants contained herein, the parties agree as follows:

1. SCOPE OF PARTNERSHIP: The parties shall collaborate on joint product development 
   and market expansion initiatives.

2. INTELLECTUAL PROPERTY: Each party retains ownership of its pre-existing intellectual 
   property while jointly developed IP shall be shared according to contribution.

3. FINANCIAL TERMS: Revenue sharing shall be calculated based on predefined metrics 
   and performance milestones.

4. TERM AND TERMINATION: This agreement shall remain in effect for an initial term 
   of three years, with automatic renewal provisions.

The agreement contains customary representations, warranties, and indemnification provisions. 
The Company believes this partnership will create significant value for shareholders through 
enhanced market opportunities and operational synergies.

This agreement was negotiated at arm's length and was approved by the Company's board of 
directors following review by legal counsel.

SIGNATURES

Pursuant to the requirements of the Securities Exchange Act of 1934, the registrant has duly 
caused this report to be signed on its behalf by the undersigned hereunto duly authorized.

ALPHABET INC.

By: /s/ [Chief Executive Officer]
    Chief Executive Officer
Date: August 26, 2025
",2418,325,legal_data\sec\sec_filing_031.txt
sec_filing_032.txt,sec,"UNITED STATES
SECURITIES AND EXCHANGE COMMISSION
Washington, D.C. 20549

FORM 10-K

CURRENT REPORT
Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934

Date of Report: August 26, 2025

SALESFORCE INC.
(Exact name of registrant as specified in its charter)

Delaware                    001-47119              90-5627171
(State of incorporation)    (Commission File Number)                      (IRS Employer Identification No.)

ITEM 1.01 Entry into a Material Definitive Agreement

On August 26, 2025, Salesforce Inc. entered into a significant commercial agreement 
with a major technology partner. This agreement establishes the terms and conditions for 
a strategic partnership that will enable both companies to leverage their respective 
strengths in the marketplace.

The key terms of this agreement include:

WHEREAS, the Company seeks to expand its market presence through strategic partnerships;
WHEREAS, the counterparty possesses complementary technology and market access;
WHEREAS, both parties desire to create synergistic value through collaboration;

NOW, THEREFORE, in consideration of the mutual covenants contained herein, the parties agree as follows:

1. SCOPE OF PARTNERSHIP: The parties shall collaborate on joint product development 
   and market expansion initiatives.

2. INTELLECTUAL PROPERTY: Each party retains ownership of its pre-existing intellectual 
   property while jointly developed IP shall be shared according to contribution.

3. FINANCIAL TERMS: Revenue sharing shall be calculated based on predefined metrics 
   and performance milestones.

4. TERM AND TERMINATION: This agreement shall remain in effect for an initial term 
   of three years, with automatic renewal provisions.

The agreement contains customary representations, warranties, and indemnification provisions. 
The Company believes this partnership will create significant value for shareholders through 
enhanced market opportunities and operational synergies.

This agreement was negotiated at arm's length and was approved by the Company's board of 
directors following review by legal counsel.

SIGNATURES

Pursuant to the requirements of the Securities Exchange Act of 1934, the registrant has duly 
caused this report to be signed on its behalf by the undersigned hereunto duly authorized.

SALESFORCE INC.

By: /s/ [Chief Executive Officer]
    Chief Executive Officer
Date: August 26, 2025
",2424,325,legal_data\sec\sec_filing_032.txt
sec_filing_033.txt,sec,"UNITED STATES
SECURITIES AND EXCHANGE COMMISSION
Washington, D.C. 20549

FORM 8-K

CURRENT REPORT
Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934

Date of Report: August 26, 2025

ADOBE INC.
(Exact name of registrant as specified in its charter)

Delaware                    001-16502              32-3812799
(State of incorporation)    (Commission File Number)                      (IRS Employer Identification No.)

ITEM 1.01 Entry into a Material Definitive Agreement

On August 26, 2025, Adobe Inc. entered into a significant commercial agreement 
with a major technology partner. This agreement establishes the terms and conditions for 
a strategic partnership that will enable both companies to leverage their respective 
strengths in the marketplace.

The key terms of this agreement include:

WHEREAS, the Company seeks to expand its market presence through strategic partnerships;
WHEREAS, the counterparty possesses complementary technology and market access;
WHEREAS, both parties desire to create synergistic value through collaboration;

NOW, THEREFORE, in consideration of the mutual covenants contained herein, the parties agree as follows:

1. SCOPE OF PARTNERSHIP: The parties shall collaborate on joint product development 
   and market expansion initiatives.

2. INTELLECTUAL PROPERTY: Each party retains ownership of its pre-existing intellectual 
   property while jointly developed IP shall be shared according to contribution.

3. FINANCIAL TERMS: Revenue sharing shall be calculated based on predefined metrics 
   and performance milestones.

4. TERM AND TERMINATION: This agreement shall remain in effect for an initial term 
   of three years, with automatic renewal provisions.

The agreement contains customary representations, warranties, and indemnification provisions. 
The Company believes this partnership will create significant value for shareholders through 
enhanced market opportunities and operational synergies.

This agreement was negotiated at arm's length and was approved by the Company's board of 
directors following review by legal counsel.

SIGNATURES

Pursuant to the requirements of the Securities Exchange Act of 1934, the registrant has duly 
caused this report to be signed on its behalf by the undersigned hereunto duly authorized.

ADOBE INC.

By: /s/ [Chief Executive Officer]
    Chief Executive Officer
Date: August 26, 2025
",2408,325,legal_data\sec\sec_filing_033.txt
sec_filing_034.txt,sec,"UNITED STATES
SECURITIES AND EXCHANGE COMMISSION
Washington, D.C. 20549

FORM DEF 14A

CURRENT REPORT
Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934

Date of Report: August 26, 2025

ALPHABET INC.
(Exact name of registrant as specified in its charter)

Delaware                    001-86206              94-9431740
(State of incorporation)    (Commission File Number)                      (IRS Employer Identification No.)

ITEM 1.01 Entry into a Material Definitive Agreement

On August 26, 2025, Alphabet Inc. entered into a significant commercial agreement 
with a major technology partner. This agreement establishes the terms and conditions for 
a strategic partnership that will enable both companies to leverage their respective 
strengths in the marketplace.

The key terms of this agreement include:

WHEREAS, the Company seeks to expand its market presence through strategic partnerships;
WHEREAS, the counterparty possesses complementary technology and market access;
WHEREAS, both parties desire to create synergistic value through collaboration;

NOW, THEREFORE, in consideration of the mutual covenants contained herein, the parties agree as follows:

1. SCOPE OF PARTNERSHIP: The parties shall collaborate on joint product development 
   and market expansion initiatives.

2. INTELLECTUAL PROPERTY: Each party retains ownership of its pre-existing intellectual 
   property while jointly developed IP shall be shared according to contribution.

3. FINANCIAL TERMS: Revenue sharing shall be calculated based on predefined metrics 
   and performance milestones.

4. TERM AND TERMINATION: This agreement shall remain in effect for an initial term 
   of three years, with automatic renewal provisions.

The agreement contains customary representations, warranties, and indemnification provisions. 
The Company believes this partnership will create significant value for shareholders through 
enhanced market opportunities and operational synergies.

This agreement was negotiated at arm's length and was approved by the Company's board of 
directors following review by legal counsel.

SIGNATURES

Pursuant to the requirements of the Securities Exchange Act of 1934, the registrant has duly 
caused this report to be signed on its behalf by the undersigned hereunto duly authorized.

ALPHABET INC.

By: /s/ [Chief Executive Officer]
    Chief Executive Officer
Date: August 26, 2025
",2421,326,legal_data\sec\sec_filing_034.txt
sec_filing_035.txt,sec,"UNITED STATES
SECURITIES AND EXCHANGE COMMISSION
Washington, D.C. 20549

FORM 10-Q

CURRENT REPORT
Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934

Date of Report: August 26, 2025

ALPHABET INC.
(Exact name of registrant as specified in its charter)

Delaware                    001-10614              83-8343432
(State of incorporation)    (Commission File Number)                      (IRS Employer Identification No.)

ITEM 1.01 Entry into a Material Definitive Agreement

On August 26, 2025, Alphabet Inc. entered into a significant commercial agreement 
with a major technology partner. This agreement establishes the terms and conditions for 
a strategic partnership that will enable both companies to leverage their respective 
strengths in the marketplace.

The key terms of this agreement include:

WHEREAS, the Company seeks to expand its market presence through strategic partnerships;
WHEREAS, the counterparty possesses complementary technology and market access;
WHEREAS, both parties desire to create synergistic value through collaboration;

NOW, THEREFORE, in consideration of the mutual covenants contained herein, the parties agree as follows:

1. SCOPE OF PARTNERSHIP: The parties shall collaborate on joint product development 
   and market expansion initiatives.

2. INTELLECTUAL PROPERTY: Each party retains ownership of its pre-existing intellectual 
   property while jointly developed IP shall be shared according to contribution.

3. FINANCIAL TERMS: Revenue sharing shall be calculated based on predefined metrics 
   and performance milestones.

4. TERM AND TERMINATION: This agreement shall remain in effect for an initial term 
   of three years, with automatic renewal provisions.

The agreement contains customary representations, warranties, and indemnification provisions. 
The Company believes this partnership will create significant value for shareholders through 
enhanced market opportunities and operational synergies.

This agreement was negotiated at arm's length and was approved by the Company's board of 
directors following review by legal counsel.

SIGNATURES

Pursuant to the requirements of the Securities Exchange Act of 1934, the registrant has duly 
caused this report to be signed on its behalf by the undersigned hereunto duly authorized.

ALPHABET INC.

By: /s/ [Chief Executive Officer]
    Chief Executive Officer
Date: August 26, 2025
",2418,325,legal_data\sec\sec_filing_035.txt
sec_filing_036.txt,sec,"UNITED STATES
SECURITIES AND EXCHANGE COMMISSION
Washington, D.C. 20549

FORM 10-Q

CURRENT REPORT
Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934

Date of Report: August 26, 2025

AMAZON.COM INC.
(Exact name of registrant as specified in its charter)

Delaware                    001-85400              99-7892525
(State of incorporation)    (Commission File Number)                      (IRS Employer Identification No.)

ITEM 1.01 Entry into a Material Definitive Agreement

On August 26, 2025, Amazon.com Inc. entered into a significant commercial agreement 
with a major technology partner. This agreement establishes the terms and conditions for 
a strategic partnership that will enable both companies to leverage their respective 
strengths in the marketplace.

The key terms of this agreement include:

WHEREAS, the Company seeks to expand its market presence through strategic partnerships;
WHEREAS, the counterparty possesses complementary technology and market access;
WHEREAS, both parties desire to create synergistic value through collaboration;

NOW, THEREFORE, in consideration of the mutual covenants contained herein, the parties agree as follows:

1. SCOPE OF PARTNERSHIP: The parties shall collaborate on joint product development 
   and market expansion initiatives.

2. INTELLECTUAL PROPERTY: Each party retains ownership of its pre-existing intellectual 
   property while jointly developed IP shall be shared according to contribution.

3. FINANCIAL TERMS: Revenue sharing shall be calculated based on predefined metrics 
   and performance milestones.

4. TERM AND TERMINATION: This agreement shall remain in effect for an initial term 
   of three years, with automatic renewal provisions.

The agreement contains customary representations, warranties, and indemnification provisions. 
The Company believes this partnership will create significant value for shareholders through 
enhanced market opportunities and operational synergies.

This agreement was negotiated at arm's length and was approved by the Company's board of 
directors following review by legal counsel.

SIGNATURES

Pursuant to the requirements of the Securities Exchange Act of 1934, the registrant has duly 
caused this report to be signed on its behalf by the undersigned hereunto duly authorized.

AMAZON.COM INC.

By: /s/ [Chief Executive Officer]
    Chief Executive Officer
Date: August 26, 2025
",2424,325,legal_data\sec\sec_filing_036.txt
sec_filing_037.txt,sec,"UNITED STATES
SECURITIES AND EXCHANGE COMMISSION
Washington, D.C. 20549

FORM DEF 14A

CURRENT REPORT
Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934

Date of Report: August 26, 2025

ALPHABET INC.
(Exact name of registrant as specified in its charter)

Delaware                    001-65542              32-8579875
(State of incorporation)    (Commission File Number)                      (IRS Employer Identification No.)

ITEM 1.01 Entry into a Material Definitive Agreement

On August 26, 2025, Alphabet Inc. entered into a significant commercial agreement 
with a major technology partner. This agreement establishes the terms and conditions for 
a strategic partnership that will enable both companies to leverage their respective 
strengths in the marketplace.

The key terms of this agreement include:

WHEREAS, the Company seeks to expand its market presence through strategic partnerships;
WHEREAS, the counterparty possesses complementary technology and market access;
WHEREAS, both parties desire to create synergistic value through collaboration;

NOW, THEREFORE, in consideration of the mutual covenants contained herein, the parties agree as follows:

1. SCOPE OF PARTNERSHIP: The parties shall collaborate on joint product development 
   and market expansion initiatives.

2. INTELLECTUAL PROPERTY: Each party retains ownership of its pre-existing intellectual 
   property while jointly developed IP shall be shared according to contribution.

3. FINANCIAL TERMS: Revenue sharing shall be calculated based on predefined metrics 
   and performance milestones.

4. TERM AND TERMINATION: This agreement shall remain in effect for an initial term 
   of three years, with automatic renewal provisions.

The agreement contains customary representations, warranties, and indemnification provisions. 
The Company believes this partnership will create significant value for shareholders through 
enhanced market opportunities and operational synergies.

This agreement was negotiated at arm's length and was approved by the Company's board of 
directors following review by legal counsel.

SIGNATURES

Pursuant to the requirements of the Securities Exchange Act of 1934, the registrant has duly 
caused this report to be signed on its behalf by the undersigned hereunto duly authorized.

ALPHABET INC.

By: /s/ [Chief Executive Officer]
    Chief Executive Officer
Date: August 26, 2025
",2421,326,legal_data\sec\sec_filing_037.txt
sec_filing_038.txt,sec,"UNITED STATES
SECURITIES AND EXCHANGE COMMISSION
Washington, D.C. 20549

FORM 8-K

CURRENT REPORT
Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934

Date of Report: August 26, 2025

AMAZON.COM INC.
(Exact name of registrant as specified in its charter)

Delaware                    001-46794              10-9449837
(State of incorporation)    (Commission File Number)                      (IRS Employer Identification No.)

ITEM 1.01 Entry into a Material Definitive Agreement

On August 26, 2025, Amazon.com Inc. entered into a significant commercial agreement 
with a major technology partner. This agreement establishes the terms and conditions for 
a strategic partnership that will enable both companies to leverage their respective 
strengths in the marketplace.

The key terms of this agreement include:

WHEREAS, the Company seeks to expand its market presence through strategic partnerships;
WHEREAS, the counterparty possesses complementary technology and market access;
WHEREAS, both parties desire to create synergistic value through collaboration;

NOW, THEREFORE, in consideration of the mutual covenants contained herein, the parties agree as follows:

1. SCOPE OF PARTNERSHIP: The parties shall collaborate on joint product development 
   and market expansion initiatives.

2. INTELLECTUAL PROPERTY: Each party retains ownership of its pre-existing intellectual 
   property while jointly developed IP shall be shared according to contribution.

3. FINANCIAL TERMS: Revenue sharing shall be calculated based on predefined metrics 
   and performance milestones.

4. TERM AND TERMINATION: This agreement shall remain in effect for an initial term 
   of three years, with automatic renewal provisions.

The agreement contains customary representations, warranties, and indemnification provisions. 
The Company believes this partnership will create significant value for shareholders through 
enhanced market opportunities and operational synergies.

This agreement was negotiated at arm's length and was approved by the Company's board of 
directors following review by legal counsel.

SIGNATURES

Pursuant to the requirements of the Securities Exchange Act of 1934, the registrant has duly 
caused this report to be signed on its behalf by the undersigned hereunto duly authorized.

AMAZON.COM INC.

By: /s/ [Chief Executive Officer]
    Chief Executive Officer
Date: August 26, 2025
",2423,325,legal_data\sec\sec_filing_038.txt
sec_filing_039.txt,sec,"UNITED STATES
SECURITIES AND EXCHANGE COMMISSION
Washington, D.C. 20549

FORM 10-Q

CURRENT REPORT
Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934

Date of Report: August 26, 2025

ADOBE INC.
(Exact name of registrant as specified in its charter)

Delaware                    001-86164              71-4460591
(State of incorporation)    (Commission File Number)                      (IRS Employer Identification No.)

ITEM 1.01 Entry into a Material Definitive Agreement

On August 26, 2025, Adobe Inc. entered into a significant commercial agreement 
with a major technology partner. This agreement establishes the terms and conditions for 
a strategic partnership that will enable both companies to leverage their respective 
strengths in the marketplace.

The key terms of this agreement include:

WHEREAS, the Company seeks to expand its market presence through strategic partnerships;
WHEREAS, the counterparty possesses complementary technology and market access;
WHEREAS, both parties desire to create synergistic value through collaboration;

NOW, THEREFORE, in consideration of the mutual covenants contained herein, the parties agree as follows:

1. SCOPE OF PARTNERSHIP: The parties shall collaborate on joint product development 
   and market expansion initiatives.

2. INTELLECTUAL PROPERTY: Each party retains ownership of its pre-existing intellectual 
   property while jointly developed IP shall be shared according to contribution.

3. FINANCIAL TERMS: Revenue sharing shall be calculated based on predefined metrics 
   and performance milestones.

4. TERM AND TERMINATION: This agreement shall remain in effect for an initial term 
   of three years, with automatic renewal provisions.

The agreement contains customary representations, warranties, and indemnification provisions. 
The Company believes this partnership will create significant value for shareholders through 
enhanced market opportunities and operational synergies.

This agreement was negotiated at arm's length and was approved by the Company's board of 
directors following review by legal counsel.

SIGNATURES

Pursuant to the requirements of the Securities Exchange Act of 1934, the registrant has duly 
caused this report to be signed on its behalf by the undersigned hereunto duly authorized.

ADOBE INC.

By: /s/ [Chief Executive Officer]
    Chief Executive Officer
Date: August 26, 2025
",2409,325,legal_data\sec\sec_filing_039.txt
sec_filing_040.txt,sec,"UNITED STATES
SECURITIES AND EXCHANGE COMMISSION
Washington, D.C. 20549

FORM 8-K

CURRENT REPORT
Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934

Date of Report: August 26, 2025

TESLA INC.
(Exact name of registrant as specified in its charter)

Delaware                    001-93325              81-1794575
(State of incorporation)    (Commission File Number)                      (IRS Employer Identification No.)

ITEM 1.01 Entry into a Material Definitive Agreement

On August 26, 2025, Tesla Inc. entered into a significant commercial agreement 
with a major technology partner. This agreement establishes the terms and conditions for 
a strategic partnership that will enable both companies to leverage their respective 
strengths in the marketplace.

The key terms of this agreement include:

WHEREAS, the Company seeks to expand its market presence through strategic partnerships;
WHEREAS, the counterparty possesses complementary technology and market access;
WHEREAS, both parties desire to create synergistic value through collaboration;

NOW, THEREFORE, in consideration of the mutual covenants contained herein, the parties agree as follows:

1. SCOPE OF PARTNERSHIP: The parties shall collaborate on joint product development 
   and market expansion initiatives.

2. INTELLECTUAL PROPERTY: Each party retains ownership of its pre-existing intellectual 
   property while jointly developed IP shall be shared according to contribution.

3. FINANCIAL TERMS: Revenue sharing shall be calculated based on predefined metrics 
   and performance milestones.

4. TERM AND TERMINATION: This agreement shall remain in effect for an initial term 
   of three years, with automatic renewal provisions.

The agreement contains customary representations, warranties, and indemnification provisions. 
The Company believes this partnership will create significant value for shareholders through 
enhanced market opportunities and operational synergies.

This agreement was negotiated at arm's length and was approved by the Company's board of 
directors following review by legal counsel.

SIGNATURES

Pursuant to the requirements of the Securities Exchange Act of 1934, the registrant has duly 
caused this report to be signed on its behalf by the undersigned hereunto duly authorized.

TESLA INC.

By: /s/ [Chief Executive Officer]
    Chief Executive Officer
Date: August 26, 2025
",2408,325,legal_data\sec\sec_filing_040.txt
sec_filing_041.txt,sec,"UNITED STATES
SECURITIES AND EXCHANGE COMMISSION
Washington, D.C. 20549

FORM 10-K

CURRENT REPORT
Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934

Date of Report: August 26, 2025

ALPHABET INC.
(Exact name of registrant as specified in its charter)

Delaware                    001-27227              82-5961790
(State of incorporation)    (Commission File Number)                      (IRS Employer Identification No.)

ITEM 1.01 Entry into a Material Definitive Agreement

On August 26, 2025, Alphabet Inc. entered into a significant commercial agreement 
with a major technology partner. This agreement establishes the terms and conditions for 
a strategic partnership that will enable both companies to leverage their respective 
strengths in the marketplace.

The key terms of this agreement include:

WHEREAS, the Company seeks to expand its market presence through strategic partnerships;
WHEREAS, the counterparty possesses complementary technology and market access;
WHEREAS, both parties desire to create synergistic value through collaboration;

NOW, THEREFORE, in consideration of the mutual covenants contained herein, the parties agree as follows:

1. SCOPE OF PARTNERSHIP: The parties shall collaborate on joint product development 
   and market expansion initiatives.

2. INTELLECTUAL PROPERTY: Each party retains ownership of its pre-existing intellectual 
   property while jointly developed IP shall be shared according to contribution.

3. FINANCIAL TERMS: Revenue sharing shall be calculated based on predefined metrics 
   and performance milestones.

4. TERM AND TERMINATION: This agreement shall remain in effect for an initial term 
   of three years, with automatic renewal provisions.

The agreement contains customary representations, warranties, and indemnification provisions. 
The Company believes this partnership will create significant value for shareholders through 
enhanced market opportunities and operational synergies.

This agreement was negotiated at arm's length and was approved by the Company's board of 
directors following review by legal counsel.

SIGNATURES

Pursuant to the requirements of the Securities Exchange Act of 1934, the registrant has duly 
caused this report to be signed on its behalf by the undersigned hereunto duly authorized.

ALPHABET INC.

By: /s/ [Chief Executive Officer]
    Chief Executive Officer
Date: August 26, 2025
",2418,325,legal_data\sec\sec_filing_041.txt
sec_filing_042.txt,sec,"UNITED STATES
SECURITIES AND EXCHANGE COMMISSION
Washington, D.C. 20549

FORM 8-K

CURRENT REPORT
Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934

Date of Report: August 26, 2025

APPLE INC.
(Exact name of registrant as specified in its charter)

Delaware                    001-79366              65-3101731
(State of incorporation)    (Commission File Number)                      (IRS Employer Identification No.)

ITEM 1.01 Entry into a Material Definitive Agreement

On August 26, 2025, Apple Inc. entered into a significant commercial agreement 
with a major technology partner. This agreement establishes the terms and conditions for 
a strategic partnership that will enable both companies to leverage their respective 
strengths in the marketplace.

The key terms of this agreement include:

WHEREAS, the Company seeks to expand its market presence through strategic partnerships;
WHEREAS, the counterparty possesses complementary technology and market access;
WHEREAS, both parties desire to create synergistic value through collaboration;

NOW, THEREFORE, in consideration of the mutual covenants contained herein, the parties agree as follows:

1. SCOPE OF PARTNERSHIP: The parties shall collaborate on joint product development 
   and market expansion initiatives.

2. INTELLECTUAL PROPERTY: Each party retains ownership of its pre-existing intellectual 
   property while jointly developed IP shall be shared according to contribution.

3. FINANCIAL TERMS: Revenue sharing shall be calculated based on predefined metrics 
   and performance milestones.

4. TERM AND TERMINATION: This agreement shall remain in effect for an initial term 
   of three years, with automatic renewal provisions.

The agreement contains customary representations, warranties, and indemnification provisions. 
The Company believes this partnership will create significant value for shareholders through 
enhanced market opportunities and operational synergies.

This agreement was negotiated at arm's length and was approved by the Company's board of 
directors following review by legal counsel.

SIGNATURES

Pursuant to the requirements of the Securities Exchange Act of 1934, the registrant has duly 
caused this report to be signed on its behalf by the undersigned hereunto duly authorized.

APPLE INC.

By: /s/ [Chief Executive Officer]
    Chief Executive Officer
Date: August 26, 2025
",2408,325,legal_data\sec\sec_filing_042.txt
